txn_id,vendor_id,invoice_number,amount,invoice_date,payment_date,posting_ts,created_by,approved_by,approver_role,gl_account
TXN-01464,V-0048,INV-31880,32387.69,2026-03-03,2026-04-09,2026-03-03T14:01:00,U-04,U-09,manager,6100
TXN-01186,V-0020,INV-57555,216.94,2025-02-03,2025-02-20,2025-02-03T13:40:00,U-04,U-19,junior,7100
TXN-00305,V-0028,INV-20837,1055.9,2025-11-23,2025-12-13,2025-11-23T08:44:00,U-18,U-16,junior,6100
TXN-00777,V-0004,INV-89993,497.71,2025-02-05,2025-02-26,2025-02-05T15:59:00,U-09,U-06,junior,7100
TXN-01194,V-0054,INV-21395,1840.41,2025-09-24,2025-10-29,2025-09-24T11:19:00,U-10,U-09,manager,7100
TXN-01956,V-0014,INV-83608,688.02,2025-02-21,2025-03-30,2025-02-21T10:47:00,U-17,U-06,junior,6100
TXN-00181,V-0044,INV-57696,292.23,2025-09-26,2025-10-16,2025-09-26T16:39:00,U-08,U-16,junior,7100
TXN-00150,V-0036,INV-24150,651.77,2026-03-10,2026-04-15,2026-03-10T14:27:00,U-01,U-03,junior,7100
TXN-00622,V-0014,INV-45283,733.51,2025-01-12,2025-02-05,2025-01-12T10:06:00,U-05,U-02,junior,7200
TXN-01471,V-0060,INV-33385,2615.06,2025-06-15,2025-07-24,2025-06-15T14:20:00,U-17,U-14,junior,6300
TXN-01495,V-0026,INV-31155,2787.56,2026-01-03,2026-02-12,2026-01-03T11:18:00,U-06,U-19,junior,7100
TXN-01395,V-0028,INV-96266,2020.9,2025-05-14,2025-06-12,2025-05-14T17:43:00,U-06,U-09,manager,7200
TXN-02724,V-0016,INV-85783,3083.13,2025-08-28,2025-09-17,2025-08-28T09:42:00,U-04,U-15,manager,6100
TXN-01977,V-0046,INV-53272,7088.92,2025-01-21,2025-02-14,2025-01-21T10:57:00,U-12,U-20,senior,6100
TXN-02204,V-0040,INV-25169,5586.65,2025-03-09,2025-04-19,2025-03-09T18:56:00,U-08,U-05,manager,6200
TXN-02427,V-0005,INV-16081,109.93,2025-11-26,2026-01-01,2025-11-26T14:53:00,U-02,U-20,senior,6100
TXN-00870,V-0026,INV-38085,7660.19,2025-04-03,2025-05-01,2025-04-03T13:24:00,U-06,U-15,manager,6100
TXN-00152,V-0020,INV-69469,4841.88,2025-07-15,2025-08-08,2025-07-15T17:33:00,U-19,U-18,senior,6300
TXN-02600,V-0010,INV-61997,6709.01,2025-07-24,2025-08-09,2025-07-24T10:29:00,U-02,U-08,senior,6200
TXN-00477,V-0004,INV-81733,6118.39,2025-08-02,2025-08-20,2025-08-02T15:24:00,U-01,U-04,senior,6100
TXN-02285,V-0051,INV-76433,211.12,2026-01-13,2026-02-11,2026-01-13T11:36:00,U-12,U-18,senior,7200
TXN-01699,V-0018,INV-46726,22201.38,2025-01-30,2025-03-13,2025-01-30T18:06:00,U-16,U-13,senior,7100
TXN-01516,V-0012,INV-18788,2601.85,2025-08-02,2025-09-01,2025-08-02T10:09:00,U-16,U-01,junior,6300
TXN-01552,V-0012,INV-71189,1372.04,2025-04-06,2025-04-26,2025-04-06T13:19:00,U-11,U-12,director,6100
TXN-02545,V-0010,INV-11403,5677.21,2026-02-06,2026-03-22,2026-02-06T15:23:00,U-04,U-15,manager,6200
TXN-00881,V-0042,INV-96781,4809.35,2026-02-10,2026-03-06,2026-02-10T15:12:00,U-03,U-18,senior,7100
TXN-01459,V-0049,INV-57486,38419.94,2025-06-30,2025-07-17,2025-06-30T16:32:00,U-14,U-12,director,6100
TXN-00268,V-0035,INV-27507,31005.26,2025-07-08,2025-07-30,2025-07-08T17:14:00,U-10,U-05,manager,6300
TXN-01330,V-0007,INV-18423,4355.85,2025-06-30,2025-08-04,2025-06-30T13:57:00,U-14,U-07,junior,7200
TXN-00981,V-0030,INV-96554,146.52,2025-01-30,2025-03-11,2025-01-30T18:45:00,U-02,U-06,junior,7200
TXN-01933,V-0018,INV-59934,5522.35,2025-07-19,2025-08-14,2025-07-19T17:22:00,U-03,U-15,manager,6100
TXN-02191,V-0033,INV-14940,278.5,2025-10-25,2025-12-04,2025-10-25T11:17:00,U-07,U-18,senior,6300
TXN-02300,V-0011,INV-91689,47161.4,2025-10-22,2025-11-06,2025-10-22T09:27:00,U-17,U-15,manager,7200
TXN-00180,V-0041,INV-76132,1921.8,2025-02-22,2025-03-11,2025-02-22T13:45:00,U-05,U-02,junior,7100
TXN-02068,V-0033,INV-40382,1161.54,2025-09-23,2025-11-05,2025-09-23T10:34:00,U-19,U-05,manager,6100
TXN-02690,V-0010,INV-92283,6191.11,2025-10-24,2025-11-26,2025-10-24T09:24:00,U-01,U-04,senior,6200
TXN-00341,V-0042,INV-58929,3916.04,2025-05-03,2025-05-23,2025-05-03T12:07:00,U-05,U-12,director,6100
TXN-00915,V-0029,INV-53610,13500.32,2025-08-30,2025-10-10,2025-08-30T14:59:00,U-09,U-05,manager,7100
TXN-00521,V-0048,INV-91968,33905.44,2025-11-02,2025-12-16,2025-11-02T08:49:00,U-02,U-09,manager,6300
TXN-01208,V-0056,INV-36013,1533.95,2025-01-03,2025-02-14,2025-01-03T13:56:00,U-05,U-13,senior,7100
TXN-01065,V-0033,INV-69255,529.94,2025-04-17,2025-05-08,2025-04-17T11:57:00,U-13,U-20,senior,6100
TXN-02085,V-0052,INV-16158,5214.42,2025-02-03,2025-03-15,2025-02-03T08:17:00,U-17,U-08,senior,6200
TXN-02593,V-0010,INV-92349,6625.08,2025-11-05,2025-12-03,2025-11-05T12:42:00,U-12,U-09,manager,6200
TXN-01905,V-0058,INV-19837,10936.63,2025-09-24,2025-11-02,2025-09-24T12:31:00,U-06,U-09,manager,7200
TXN-02444,V-0056,INV-73868,43986.92,2025-05-10,2025-06-02,2025-05-10T09:17:00,U-05,U-12,director,6100
TXN-01785,V-0060,INV-51353,917.73,2026-03-07,2026-04-10,2026-03-07T09:23:00,U-05,U-08,senior,6300
TXN-01290,V-0047,INV-71599,10016.25,2025-01-20,2025-03-06,2025-01-20T16:09:00,U-04,U-12,director,7100
TXN-02007,V-0033,INV-60840,6351.96,2026-02-08,2026-02-28,2026-02-08T09:22:00,U-09,U-05,manager,6300
TXN-01778,V-0060,INV-24240,1780.89,2025-04-20,2025-05-20,2025-04-20T14:09:00,U-14,U-12,director,6300
TXN-01432,V-0023,INV-91509,7643.02,2025-06-27,2025-08-11,2025-06-27T14:45:00,U-17,U-05,manager,6100
TXN-01153,V-0057,INV-21683,1511.29,2025-03-01,2025-03-19,2025-03-01T12:05:00,U-08,U-09,manager,6300
TXN-02696,V-0010,INV-68554,5916.02,2025-03-12,2025-04-12,2025-03-12T18:14:00,U-18,U-08,senior,6200
TXN-01473,V-0007,INV-32193,865.92,2025-05-21,2025-06-12,2025-05-21T15:28:00,U-06,U-04,senior,6300
TXN-00230,V-0037,INV-69446,605.08,2026-02-17,2026-03-13,2026-02-17T18:25:00,U-10,U-17,manager,6200
TXN-01228,V-0005,INV-26899,2009.64,2025-03-27,2025-05-03,2025-03-27T17:17:00,U-17,U-18,senior,6100
TXN-00593,V-0020,INV-80879,1185.4,2025-09-27,2025-11-11,2025-09-27T14:30:00,U-19,U-05,manager,6100
TXN-01655,V-0040,INV-85292,6615.44,2025-12-01,2026-01-09,2025-12-01T18:12:00,U-11,U-17,manager,7100
TXN-02162,V-0053,INV-18007,7886.57,2025-12-15,2026-01-14,2025-12-15T09:29:00,U-18,U-13,senior,7100
TXN-00207,V-0023,INV-94790,33047.63,2025-08-31,2025-10-09,2025-08-31T12:02:00,U-17,U-15,manager,7200
TXN-00888,V-0025,INV-56840,15309.48,2025-07-14,2025-08-09,2025-07-14T09:27:00,U-19,U-04,senior,6300
TXN-01695,V-0036,INV-26366,691.53,2025-12-05,2026-01-15,2025-12-05T15:19:00,U-04,U-17,manager,6200
TXN-01834,V-0031,INV-45855,4889.43,2025-08-16,2025-09-29,2025-08-16T13:06:00,U-18,U-06,junior,7200
TXN-00469,V-0015,INV-66847,11335.43,2025-09-08,2025-10-12,2025-09-08T09:08:00,U-06,U-18,senior,6200
TXN-01409,V-0023,INV-35653,195.24,2025-11-23,2025-12-14,2025-11-23T17:35:00,U-15,U-13,senior,6200
TXN-01671,V-0049,INV-18693,2615.24,2025-06-28,2025-07-26,2025-06-28T11:05:00,U-06,U-04,senior,6100
TXN-02157,V-0050,INV-93763,13636.87,2025-02-08,2025-02-28,2025-02-08T08:53:00,U-17,U-08,senior,6200
TXN-00998,V-0036,INV-28726,259.28,2025-06-05,2025-06-20,2025-06-05T12:31:00,U-12,U-10,senior,6300
TXN-00221,V-0018,INV-82305,13589.18,2025-10-21,2025-11-30,2025-10-21T13:29:00,U-01,U-12,director,7200
TXN-01336,V-0059,INV-51958,15108.45,2025-12-16,2026-01-26,2025-12-16T14:20:00,U-03,U-18,senior,7100
TXN-00774,V-0006,INV-34151,20488.4,2026-02-16,2026-03-06,2026-02-16T10:57:00,U-05,U-15,manager,7200
TXN-01345,V-0008,INV-59749,134.76,2025-06-18,2025-07-28,2025-06-18T17:50:00,U-10,U-03,junior,6300
TXN-00216,V-0026,INV-60723,1186.54,2025-01-14,2025-02-14,2025-01-14T10:31:00,U-09,U-08,senior,6100
TXN-00233,V-0023,INV-48038,449.2,2025-05-07,2025-05-23,2025-05-07T10:06:00,U-04,U-10,senior,7100
TXN-01710,V-0051,INV-39828,872.36,2025-06-20,2025-07-22,2025-06-20T13:39:00,U-06,U-17,manager,6100
TXN-00086,V-0049,INV-12260,1250.08,2025-11-27,2026-01-06,2025-11-27T15:28:00,U-18,U-08,senior,7100
TXN-02033,V-0046,INV-24519,1162.34,2025-10-22,2025-11-12,2025-10-22T08:41:00,U-07,U-10,senior,6100
TXN-01708,V-0025,INV-93205,893.43,2026-02-06,2026-03-07,2026-02-06T08:20:00,U-08,U-10,senior,7100
TXN-02627,V-0010,INV-80818,5169.62,2025-03-25,2025-04-11,2025-03-25T09:45:00,U-09,U-13,senior,6200
TXN-00223,V-0055,INV-55156,3561.55,2025-08-19,2025-09-19,2025-08-19T15:43:00,U-05,U-12,director,6100
TXN-01576,V-0003,INV-21016,4054.99,2026-01-14,2026-02-03,2026-01-14T14:15:00,U-12,U-02,junior,7200
TXN-02035,V-0053,INV-46053,215.1,2025-07-13,2025-08-18,2025-07-13T18:33:00,U-12,U-11,junior,7100
TXN-00936,V-0003,INV-56729,1858.59,2025-03-01,2025-03-30,2025-03-01T15:02:00,U-06,U-16,junior,7100
TXN-01239,V-0023,INV-66872,531.45,2025-08-17,2025-09-24,2025-08-17T11:46:00,U-19,U-13,senior,6200
TXN-01454,V-0015,INV-86373,15165.62,2025-12-31,2026-01-27,2025-12-31T13:13:00,U-17,U-18,senior,7200
TXN-00325,V-0014,INV-67469,3966.46,2025-01-14,2025-02-04,2025-01-14T15:45:00,U-18,U-06,junior,7200
TXN-01789,V-0007,INV-12615,10953.18,2025-07-14,2025-08-22,2025-07-14T15:10:00,U-05,U-15,manager,7100
TXN-00020,V-0059,INV-26483,3398.44,2026-02-22,2026-03-26,2026-02-22T09:48:00,U-03,U-04,senior,7100
TXN-01810,V-0001,INV-55118,5853.28,2025-02-03,2025-03-05,2025-02-03T08:04:00,U-09,U-12,director,6200
TXN-00148,V-0013,INV-57453,520.26,2025-02-28,2025-03-29,2025-02-28T09:30:00,U-05,U-15,manager,7200
TXN-00879,V-0007,INV-16927,213.69,2025-11-18,2025-12-06,2025-11-18T10:01:00,U-16,U-17,manager,6200
TXN-01181,V-0057,INV-26841,17670.04,2025-04-21,2025-05-14,2025-04-21T17:22:00,U-05,U-20,senior,7200
TXN-02120,V-0031,INV-79285,12760.07,2025-09-02,2025-10-04,2025-09-02T18:58:00,U-11,U-10,senior,6200
TXN-02276,V-0021,INV-32832,37230.09,2025-05-17,2025-06-27,2025-05-17T11:14:00,U-16,U-15,manager,7200
TXN-02149,V-0014,INV-32445,343.23,2025-03-09,2025-04-15,2025-03-09T13:22:00,U-15,U-08,senior,6100
TXN-01131,V-0047,INV-21648,654.16,2025-06-07,2025-07-20,2025-06-07T14:48:00,U-18,U-13,senior,7200
TXN-01906,V-0030,INV-15236,4158.16,2025-02-13,2025-03-20,2025-02-13T10:49:00,U-14,U-03,junior,7200
TXN-00194,V-0058,INV-45755,1004.36,2025-05-26,2025-06-15,2025-05-26T09:48:00,U-04,U-18,senior,6100
TXN-01257,V-0029,INV-60413,3038.44,2025-09-30,2025-10-22,2025-09-30T16:52:00,U-18,U-19,junior,7100
TXN-02229,V-0038,INV-99917,322.55,2026-01-25,2026-02-28,2026-01-25T16:31:00,U-02,U-03,junior,6300
TXN-01478,V-0034,INV-39155,512.84,2025-07-01,2025-08-10,2025-07-01T09:47:00,U-05,U-10,senior,6100
TXN-00748,V-0058,INV-51697,577.66,2025-12-26,2026-01-30,2025-12-26T17:25:00,U-01,U-09,manager,7100
TXN-01046,V-0031,INV-77256,317.54,2025-03-07,2025-04-04,2025-03-07T12:37:00,U-05,U-02,junior,6100
TXN-00650,V-0030,INV-82120,16973.35,2025-10-16,2025-11-12,2025-10-16T16:13:00,U-11,U-18,senior,6200
TXN-01795,V-0034,INV-66747,724.11,2025-12-25,2026-01-23,2025-12-25T12:16:00,U-06,U-02,junior,6200
TXN-02759,V-0006,INV-31819,50000.0,2025-03-26,2025-04-25,2025-03-26T09:01:00,U-12,U-15,manager,7200
TXN-01480,V-0046,INV-83160,12509.0,2025-02-21,2025-03-14,2025-02-21T16:20:00,U-11,U-04,senior,7100
TXN-01343,V-0017,INV-21536,134.62,2025-06-15,2025-07-05,2025-06-15T14:14:00,U-01,U-06,junior,6100
TXN-01287,V-0057,INV-80138,157.39,2025-06-28,2025-08-02,2025-06-28T15:29:00,U-13,U-16,junior,6100
TXN-01402,V-0027,INV-28355,2424.9,2025-12-02,2025-12-31,2025-12-02T17:21:00,U-06,U-05,manager,6300
TXN-02299,V-0037,INV-72852,7591.71,2025-08-12,2025-09-08,2025-08-12T10:16:00,U-08,U-20,senior,6100
TXN-00260,V-0056,INV-89007,1178.9,2025-01-20,2025-02-22,2025-01-20T08:19:00,U-16,U-06,junior,6300
TXN-00213,V-0028,INV-67432,956.24,2026-03-11,2026-04-20,2026-03-11T17:43:00,U-06,U-01,junior,6200
TXN-01273,V-0020,INV-51232,169.64,2025-10-16,2025-11-01,2025-10-16T15:02:00,U-19,U-20,senior,6100
TXN-01670,V-0024,INV-88447,119.37,2025-07-28,2025-08-24,2025-07-28T08:34:00,U-16,U-02,junior,6200
TXN-02641,V-0010,INV-62698,5696.79,2025-09-12,2025-10-21,2025-09-12T11:24:00,U-12,U-18,senior,6200
TXN-01553,V-0037,INV-67012,318.01,2025-08-22,2025-09-28,2025-08-22T17:36:00,U-01,U-16,junior,7200
TXN-00913,V-0027,INV-61508,683.45,2025-05-02,2025-05-17,2025-05-02T15:24:00,U-12,U-04,senior,7200
TXN-00804,V-0003,INV-25212,191.35,2025-03-22,2025-04-22,2025-03-22T08:31:00,U-02,U-19,junior,6200
TXN-00253,V-0021,INV-29198,213.27,2026-02-24,2026-04-05,2026-02-24T13:49:00,U-18,U-13,senior,7100
TXN-02373,V-0030,INV-87948,307.23,2025-08-21,2025-09-27,2025-08-21T14:01:00,U-15,U-03,junior,7200
TXN-02562,V-0010,INV-57014,6849.87,2025-06-13,2025-07-27,2025-06-13T10:10:00,U-17,U-15,manager,6200
TXN-00321,V-0014,INV-59792,1720.9,2025-07-22,2025-08-25,2025-07-22T13:53:00,U-05,U-11,junior,6100
TXN-00458,V-0020,INV-41496,5357.3,2025-04-07,2025-05-16,2025-04-07T10:33:00,U-09,U-12,director,6300
TXN-01498,V-0052,INV-27195,7195.82,2026-02-21,2026-03-20,2026-02-21T14:41:00,U-02,U-10,senior,6100
TXN-02348,V-0015,INV-97755,1642.27,2025-11-25,2026-01-03,2025-11-25T18:41:00,U-18,U-04,senior,6100
TXN-01221,V-0021,INV-53815,1879.62,2025-04-05,2025-05-01,2025-04-05T12:31:00,U-20,U-04,senior,7100
TXN-00470,V-0043,INV-58903,1442.0,2025-01-03,2025-01-24,2025-01-03T08:34:00,U-14,U-17,manager,7100
TXN-01883,V-0033,INV-69596,479.25,2026-01-06,2026-01-24,2026-01-06T18:59:00,U-03,U-04,senior,6200
TXN-01328,V-0046,INV-36978,19205.48,2025-10-26,2025-11-15,2025-10-26T17:19:00,U-09,U-15,manager,6100
TXN-02465,V-0059,INV-79681,229.93,2025-07-07,2025-08-02,2025-07-07T18:03:00,U-10,U-16,junior,6200
TXN-00016,V-0046,INV-10425,24435.29,2025-05-31,2025-06-29,2025-05-31T14:10:00,U-09,U-13,senior,6100
TXN-00628,V-0023,INV-49166,267.97,2025-03-04,2025-04-08,2025-03-04T12:30:00,U-02,U-19,junior,7200
TXN-01096,V-0006,INV-32359,3021.29,2025-08-30,2025-09-19,2025-08-30T12:53:00,U-08,U-16,junior,6200
TXN-01915,V-0041,INV-45486,13553.08,2025-07-11,2025-08-10,2025-07-11T11:25:00,U-11,U-08,senior,7100
TXN-02338,V-0008,INV-74389,238.62,2025-05-27,2025-07-05,2025-05-27T16:39:00,U-07,U-05,manager,7100
TXN-00036,V-0045,INV-41285,3761.09,2025-04-15,2025-05-10,2025-04-15T18:45:00,U-17,U-11,junior,6300
TXN-02628,V-0010,INV-55682,6706.97,2025-06-18,2025-07-21,2025-06-18T18:45:00,U-13,U-17,manager,6200
TXN-00474,V-0030,INV-62873,24923.86,2025-07-03,2025-08-17,2025-07-03T11:10:00,U-05,U-13,senior,7100
TXN-00499,V-0032,INV-91232,36726.54,2026-03-09,2026-04-10,2026-03-09T15:21:00,U-12,U-05,manager,6200
TXN-01603,V-0041,INV-89168,1575.46,2025-09-14,2025-10-24,2025-09-14T18:07:00,U-08,U-06,junior,7100
TXN-00224,V-0009,INV-17263,23420.07,2026-01-29,2026-03-01,2026-01-29T10:27:00,U-18,U-20,senior,6200
TXN-00818,V-0013,INV-53634,13545.81,2025-11-18,2025-12-31,2025-11-18T09:24:00,U-12,U-17,manager,6100
TXN-00227,V-0020,INV-86106,217.69,2025-09-15,2025-10-18,2025-09-15T18:10:00,U-10,U-19,junior,6100
TXN-00678,V-0060,INV-91988,1148.9,2025-09-24,2025-11-05,2025-09-24T18:39:00,U-05,U-03,junior,7100
TXN-00200,V-0004,INV-12154,440.09,2025-02-26,2025-03-30,2025-02-26T15:38:00,U-20,U-15,manager,6100
TXN-02126,V-0046,INV-57996,11327.76,2025-06-01,2025-07-11,2025-06-01T10:34:00,U-15,U-05,manager,7200
TXN-00176,V-0044,INV-67961,5183.83,2025-03-19,2025-04-18,2025-03-19T15:04:00,U-20,U-12,director,6300
TXN-02758,V-0006,INV-79482,25000.0,2025-08-13,2025-09-07,2025-08-13T13:14:00,U-12,U-15,manager,7200
TXN-01125,V-0005,INV-67186,1268.54,2025-10-17,2025-11-25,2025-10-17T10:12:00,U-02,U-05,manager,7100
TXN-01535,V-0048,INV-93555,9704.46,2026-03-04,2026-04-02,2026-03-04T09:03:00,U-05,U-08,senior,7100
TXN-02729,V-0016,INV-24478,3293.84,2026-01-14,2026-02-02,2026-01-14T14:35:00,U-04,U-15,manager,6100
TXN-00700,V-0049,INV-91600,11871.63,2025-03-02,2025-03-17,2025-03-02T10:12:00,U-15,U-10,senior,6200
TXN-01955,V-0041,INV-53444,621.39,2025-01-21,2025-02-16,2025-01-21T15:04:00,U-17,U-19,junior,7100
TXN-00248,V-0047,INV-36724,197.97,2025-08-03,2025-09-09,2025-08-03T10:26:00,U-01,U-16,junior,6300
TXN-02472,V-0002,INV-50153,2787.8,2026-03-06,2026-04-20,2026-03-06T17:58:00,U-01,U-20,senior,6300
TXN-01885,V-0015,INV-76361,4533.2,2025-10-31,2025-11-15,2025-10-31T18:49:00,U-04,U-01,junior,6200
TXN-02693,V-0010,INV-78601,6187.41,2025-08-17,2025-09-04,2025-08-17T09:59:00,U-04,U-10,senior,6200
TXN-02272,V-0023,INV-87286,13098.69,2025-11-08,2025-12-18,2025-11-08T16:02:00,U-02,U-10,senior,7200
TXN-02425,V-0060,INV-18014,1136.94,2025-10-03,2025-11-05,2025-10-03T12:11:00,U-10,U-04,senior,7100
TXN-00627,V-0014,INV-50908,1752.99,2025-08-31,2025-10-15,2025-08-31T14:43:00,U-04,U-18,senior,6200
TXN-02002,V-0014,INV-23036,109.23,2025-11-28,2025-12-13,2025-11-28T11:30:00,U-14,U-03,junior,6300
TXN-02439,V-0059,INV-77733,699.25,2025-12-27,2026-01-28,2025-12-27T09:24:00,U-15,U-17,manager,6200
TXN-00869,V-0021,INV-72221,290.81,2025-04-20,2025-05-27,2025-04-20T16:54:00,U-18,U-01,junior,6100
TXN-01256,V-0047,INV-60224,42236.69,2026-02-15,2026-03-09,2026-02-15T18:58:00,U-20,U-12,director,6200
TXN-00592,V-0026,INV-76995,4733.29,2025-09-09,2025-10-23,2025-09-09T10:48:00,U-16,U-20,senior,6300
TXN-02096,V-0018,INV-27596,3168.63,2026-03-02,2026-04-09,2026-03-02T12:21:00,U-17,U-18,senior,6200
TXN-00071,V-0049,INV-87580,278.9,2025-10-01,2025-10-28,2025-10-01T08:58:00,U-15,U-05,manager,7200
TXN-02523,V-0010,INV-34441,6991.8,2025-05-20,2025-06-23,2025-05-20T17:27:00,U-20,U-13,senior,6200
TXN-01605,V-0046,INV-80430,6712.1,2025-02-06,2025-03-21,2025-02-06T14:16:00,U-17,U-15,manager,7100
TXN-02705,V-0041,INV-92011,31000.0,2025-01-28,2025-01-28,2025-01-28T09:08:00,U-05,U-15,manager,6100
TXN-00677,V-0054,INV-54798,147.02,2025-10-12,2025-10-31,2025-10-12T12:14:00,U-09,U-14,junior,6100
TXN-01683,V-0044,INV-25765,117.11,2025-04-27,2025-05-15,2025-04-27T15:53:00,U-18,U-05,manager,6100
TXN-00706,V-0045,INV-57210,7351.48,2025-04-01,2025-05-04,2025-04-01T15:47:00,U-20,U-18,senior,7200
TXN-01485,V-0040,INV-40394,430.02,2025-12-03,2025-12-27,2025-12-03T10:56:00,U-12,U-17,manager,7200
TXN-02206,V-0036,INV-47272,355.5,2025-12-16,2026-01-09,2025-12-16T09:18:00,U-14,U-19,junior,6200
TXN-02369,V-0051,INV-80031,335.23,2025-05-31,2025-06-27,2025-05-31T16:09:00,U-14,U-19,junior,6200
TXN-02677,V-0010,INV-88994,5943.73,2025-07-29,2025-08-27,2025-07-29T09:41:00,U-05,U-17,manager,6200
TXN-00943,V-0023,INV-17279,36062.33,2025-01-25,2025-02-19,2025-01-25T18:18:00,U-19,U-09,manager,6200
TXN-02710,V-0042,INV-11511,1000.37,2025-05-16,2025-06-11,2025-05-16T16:45:00,U-07,U-07,junior,6300
TXN-00779,V-0007,INV-42846,29047.24,2025-02-07,2025-03-17,2025-02-07T09:36:00,U-09,U-05,manager,6100
TXN-02712,V-0047,INV-28917,11744.68,2025-01-24,2025-02-13,2025-01-24T12:41:00,U-01,U-03,junior,7100
TXN-01876,V-0054,INV-37426,195.41,2025-05-04,2025-06-14,2025-05-04T14:19:00,U-05,U-03,junior,6300
TXN-00094,V-0019,INV-92502,34665.9,2025-07-25,2025-08-27,2025-07-25T15:04:00,U-16,U-05,manager,6100
TXN-02606,V-0010,INV-31233,5517.86,2025-12-01,2025-12-31,2025-12-01T09:33:00,U-17,U-04,senior,6200
TXN-02503,V-0010,INV-90993,6786.38,2025-01-30,2025-03-12,2025-01-30T14:11:00,U-13,U-15,manager,6200
TXN-01801,V-0018,INV-19884,158.8,2025-10-20,2025-11-06,2025-10-20T11:49:00,U-12,U-03,junior,6200
TXN-00653,V-0052,INV-30278,16534.5,2025-10-12,2025-11-14,2025-10-12T17:59:00,U-09,U-18,senior,7200
TXN-01870,V-0035,INV-85195,30092.66,2025-11-20,2025-12-30,2025-11-20T10:54:00,U-05,U-15,manager,7200
TXN-01726,V-0060,INV-13614,867.3,2025-02-03,2025-02-26,2025-02-03T12:36:00,U-05,U-03,junior,6300
TXN-02147,V-0050,INV-88878,22631.43,2025-03-24,2025-05-07,2025-03-24T17:44:00,U-16,U-13,senior,6100
TXN-01307,V-0037,INV-65134,185.82,2026-02-17,2026-03-13,2026-02-17T08:42:00,U-15,U-18,senior,7200
TXN-01996,V-0032,INV-44694,29318.55,2025-06-11,2025-07-10,2025-06-11T17:14:00,U-20,U-17,manager,6200
TXN-00640,V-0044,INV-14099,739.83,2025-01-23,2025-03-06,2025-01-23T10:11:00,U-04,U-18,senior,6100
TXN-00886,V-0033,INV-59518,1925.17,2025-07-20,2025-08-22,2025-07-20T12:31:00,U-06,U-18,senior,6100
TXN-01496,V-0026,INV-79016,784.72,2025-01-07,2025-01-22,2025-01-07T08:54:00,U-07,U-19,junior,6200
TXN-01626,V-0007,INV-24617,2909.63,2025-10-19,2025-11-16,2025-10-19T08:37:00,U-07,U-17,manager,6300
TXN-01514,V-0042,INV-90478,25168.4,2025-05-29,2025-06-19,2025-05-29T16:43:00,U-19,U-09,manager,6200
TXN-02711,V-0028,INV-43888,2491.03,2025-08-11,2025-09-25,2025-08-11T13:14:00,U-07,U-07,junior,6300
TXN-02671,V-0010,INV-24663,6856.38,2025-06-11,2025-07-09,2025-06-11T12:47:00,U-01,U-10,senior,6200
TXN-02680,V-0010,INV-80236,6707.3,2025-07-27,2025-08-30,2025-07-27T12:46:00,U-15,U-18,senior,6200
TXN-02394,V-0058,INV-25147,20619.0,2025-05-12,2025-06-20,2025-05-12T12:30:00,U-12,U-08,senior,7200
TXN-01672,V-0008,INV-93473,41169.38,2025-08-14,2025-09-17,2025-08-14T10:54:00,U-15,U-17,manager,7200
TXN-02740,V-0016,INV-15733,3051.24,2026-03-10,2026-03-28,2026-03-10T09:52:00,U-04,U-15,manager,6100
TXN-02078,V-0045,INV-47876,3594.56,2025-09-25,2025-10-15,2025-09-25T09:09:00,U-16,U-10,senior,7100
TXN-02027,V-0012,INV-45823,9805.43,2025-01-03,2025-02-15,2025-01-03T18:33:00,U-17,U-09,manager,7100
TXN-01680,V-0057,INV-81549,847.58,2025-04-20,2025-05-13,2025-04-20T15:39:00,U-19,U-13,senior,7100
TXN-01267,V-0059,INV-30552,1683.19,2025-06-06,2025-07-20,2025-06-06T11:27:00,U-09,U-20,senior,7200
TXN-01928,V-0029,INV-13018,8371.7,2026-03-12,2026-04-08,2026-03-12T17:48:00,U-15,U-08,senior,7100
TXN-00491,V-0031,INV-85582,133.07,2025-12-27,2026-02-04,2025-12-27T18:33:00,U-09,U-12,director,6100
TXN-00586,V-0005,INV-11274,1078.51,2025-07-31,2025-09-01,2025-07-31T13:33:00,U-08,U-09,manager,6300
TXN-01054,V-0001,INV-92750,158.12,2025-03-14,2025-04-04,2025-03-14T12:28:00,U-01,U-19,junior,6100
TXN-02380,V-0009,INV-87022,1499.88,2025-11-05,2025-12-06,2025-11-05T15:21:00,U-06,U-07,junior,6200
TXN-01255,V-0006,INV-73083,744.58,2025-06-30,2025-07-28,2025-06-30T13:31:00,U-05,U-07,junior,7100
TXN-01308,V-0015,INV-26310,399.53,2025-02-28,2025-03-30,2025-02-28T11:54:00,U-15,U-19,junior,7100
TXN-02579,V-0010,INV-35348,5623.88,2026-01-18,2026-02-12,2026-01-18T10:34:00,U-13,U-09,manager,6200
TXN-00288,V-0054,INV-60910,1777.01,2025-08-02,2025-08-21,2025-08-02T16:33:00,U-02,U-19,junior,7100
TXN-02281,V-0002,INV-99698,5041.7,2026-02-14,2026-03-12,2026-02-14T09:15:00,U-09,U-05,manager,7200
TXN-01135,V-0014,INV-17730,2055.75,2025-10-18,2025-11-08,2025-10-18T11:11:00,U-17,U-04,senior,7100
TXN-00539,V-0057,INV-33770,2417.49,2025-11-12,2025-11-30,2025-11-12T12:12:00,U-06,U-07,junior,6200
